,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
145,34509,668.332,230.3294856,190.9197413,1.206420478,0.559399185,34776,209.6144638,0.783654283,0.992322291,0.970862501,0.910063526,0.006674476,0.002824124,0.828215621,0.999176286,SEKER
146,34523,673.987,231.9170486,189.734176,1.22232617,0.575058574,34878,209.6569789,0.785863874,0.989821664,0.955026346,0.904017105,0.006717755,0.002767646,0.817246926,0.998942305,SEKER
147,34532,689.551,217.0221026,202.7149085,1.070577908,0.357077019,35057,209.6843055,0.768333927,0.985024389,0.912638553,0.966188711,0.006284666,0.00337839,0.933520624,0.999406557,SEKER
148,34543,669.456,226.9754434,193.972557,1.170142039,0.51929162,34827,209.7176998,0.786784803,0.991845407,0.968558463,0.923966472,0.006570809,0.002954088,0.853714042,0.99896669,SEKER
149,34594,670.069,233.4408877,188.8659908,1.236013359,0.587736043,34848,209.8724584,0.781432121,0.992711203,0.968214523,0.899038984,0.006748017,0.002719381,0.808271095,0.99903387,SEKER
150,34601,685.556,226.5195392,194.7187568,1.163316482,0.510948533,35048,209.8936909,0.780620417,0.987246063,0.925151042,0.926603028,0.006546618,0.002976951,0.858593172,0.998815588,SEKER
151,34622,683.382,235.9288048,187.0530848,1.261293312,0.609433752,35010,209.9573755,0.763726204,0.988917452,0.931611724,0.889918362,0.006814419,0.002636388,0.791954691,0.998887155,SEKER
152,34626,667.845,231.8884211,190.4682829,1.217464754,0.570382778,34913,209.9695037,0.761848185,0.991779566,0.975575378,0.905476447,0.006696945,0.002776931,0.819887597,0.998184251,SEKER
153,34629,670.997,233.1312208,189.6828749,1.22905782,0.581381107,34915,209.9785994,0.745816373,0.991808678,0.966515131,0.900688456,0.006732254,0.002732994,0.811239696,0.997060492,SEKER
154,34635,667.638,227.0632245,194.4152197,1.167929264,0.51661761,34929,209.9967896,0.764012971,0.991582925,0.976434152,0.924838401,0.006555889,0.002958522,0.855326068,0.998960346,SEKER
155,34638,677.314,234.6904502,188.3397997,1.246101199,0.59664803,34989,210.0058841,0.757876772,0.989968276,0.948817239,0.894820747,0.00677552,0.002679579,0.80070417,0.997758426,SEKER
156,34671,674.874,235.5895195,187.6497244,1.255474903,0.604623587,35015,210.1058977,0.765769944,0.990175639,0.956601017,0.89183041,0.006795002,0.002651542,0.79536148,0.998556376,SEKER
157,34676,668.424,226.4475067,195.193788,1.160116359,0.506938033,34982,210.1210471,0.777907394,0.991252644,0.975292284,0.927901791,0.006530381,0.002986251,0.861001735,0.998862198,SEKER
158,34700,690.412,233.6301362,189.501815,1.2328649,0.58488132,35154,210.1937492,0.747877064,0.987085396,0.914792671,0.899685942,0.006732857,0.00272109,0.809434794,0.997923747,SEKER
159,34703,676.387,230.7693155,191.7626609,1.203411104,0.556315398,35025,210.2028352,0.77323975,0.990806567,0.953205151,0.910878618,0.006649838,0.002823793,0.829699856,0.99847002,SEKER
160,34729,671.193,228.8102714,193.6576351,1.181519496,0.532598937,35043,210.281564,0.777143752,0.99103958,0.968740162,0.919021523,0.00658845,0.002899117,0.844600559,0.997912027,SEKER
161,34733,670.564,228.3272478,193.8600236,1.177794388,0.52832113,35019,210.2936735,0.777807636,0.991833005,0.97067019,0.921018737,0.006573784,0.002917891,0.848275515,0.99909414,SEKER
162,34748,669.267,221.0904959,200.2691414,1.103966864,0.423653581,35046,210.3390779,0.770465632,0.99149689,0.974856864,0.951370963,0.006362683,0.003215286,0.905106709,0.999207815,SEKER
163,34750,675.599,223.1988366,198.5282098,1.124267613,0.456997571,35091,210.3451311,0.805069039,0.990282409,0.956724018,0.942411414,0.006422988,0.003125209,0.888139273,0.99850622,SEKER
164,34761,687.872,229.7370214,192.8875726,1.191041073,0.543202669,35171,210.3784205,0.776816841,0.988342669,0.92318101,0.915735824,0.006609045,0.002866813,0.838572099,0.998773812,SEKER
165,34766,669.475,232.1753322,190.9940473,1.215615541,0.568579226,35054,210.3935503,0.75210384,0.991784105,0.974755876,0.90618391,0.00667823,0.002777835,0.821169279,0.998226137,SEKER
166,34772,671.947,228.0476746,194.336638,1.173467221,0.523256094,35103,210.4117046,0.763179843,0.990570607,0.967764075,0.922665425,0.006558371,0.002931924,0.851311487,0.998986125,SEKER
167,34774,677.726,228.5222155,193.96029,1.178190729,0.528779858,35139,210.4177557,0.780561167,0.989612681,0.951384824,0.920775931,0.00657164,0.002913865,0.847828315,0.998903461,SEKER
168,34792,692.19,228.0326605,194.3385831,1.173378219,0.523150809,35231,210.4722078,0.784929498,0.987539383,0.912512069,0.922991502,0.006554169,0.00293419,0.851913312,0.999616525,SEKER
169,34794,693.537,237.4905508,186.9933377,1.270048194,0.616478558,35187,210.4782571,0.747197526,0.988831102,0.909023168,0.886259501,0.006825618,0.002597559,0.785455903,0.997566851,SEKER
170,34800,671.796,226.6361886,195.613827,1.15858982,0.505001894,35120,210.4964041,0.784632035,0.990888383,0.968978812,0.928785493,0.006512534,0.002989451,0.862642492,0.99944881,SEKER
171,34841,675.857,231.9569641,191.6112724,1.210560116,0.563576479,35137,210.620367,0.789079132,0.991575832,0.958497188,0.908014846,0.006657586,0.002791698,0.82449096,0.998095872,SEKER
172,34847,686.633,236.4262236,188.0626579,1.257167299,0.606033555,35229,210.6385017,0.761017689,0.989156661,0.928807931,0.890926981,0.006784694,0.002636808,0.793750886,0.997877658,SEKER
173,34850,674.295,230.4335815,192.7521882,1.195491391,0.548003376,35119,210.6475685,0.7725046,0.992340329,0.96319178,0.914135723,0.006612154,0.002848167,0.835644119,0.99900535,SEKER
174,34878,671.541,225.4135036,197.1479559,1.143372259,0.484834723,35188,210.7321732,0.765204037,0.991190178,0.971888339,0.934869339,0.006462914,0.003045172,0.873980682,0.999285266,SEKER
175,34878,679.271,229.2969816,193.9498701,1.182248699,0.533427616,35217,210.7321732,0.784480432,0.990373967,0.949894318,0.919035967,0.006574258,0.002893054,0.844627109,0.998559301,SEKER
176,34879,675.467,223.8000145,198.8687463,1.125365442,0.458682478,35258,210.7351942,0.792362389,0.989250667,0.960650949,0.941622791,0.006416469,0.0031116,0.88665348,0.997809185,SEKER
177,34882,680.065,234.5232449,189.5311789,1.237386093,0.588969591,35219,210.7442569,0.792916894,0.990431301,0.947786227,0.898607117,0.006723331,0.00270423,0.80749475,0.999182774,SEKER
178,34895,677.7,225.3698384,197.2329239,1.142658305,0.483847619,35227,210.7835238,0.76303245,0.990575411,0.954768529,0.93527832,0.006458514,0.003048427,0.874745536,0.999535251,SEKER
179,34911,677.462,235.2555984,189.2799888,1.24289736,0.593855566,35252,210.8318423,0.762515289,0.99032679,0.955877575,0.896182041,0.006738724,0.002681281,0.803142251,0.998223383,SEKER
180,34912,676.03,230.3106061,193.1139792,1.192614885,0.544911378,35245,210.8348619,0.774376719,0.990551851,0.959958935,0.91543705,0.006596889,0.002857807,0.838024993,0.999441081,SEKER
181,34924,816.638,258.3197875,181.6399258,1.422153122,0.711032482,37992,210.871093,0.712095261,0.919246157,0.658073911,0.816318003,0.007396627,0.002026054,0.666375082,0.947687403,SEKER
182,34936,682.571,232.0235561,192.0522539,1.208127223,0.561130429,35353,210.9073179,0.786846847,0.988204679,0.942296065,0.908990973,0.006641389,0.0027969,0.826264588,0.998232742,SEKER
183,34945,675.172,234.9899023,189.5541679,1.239697891,0.591031959,35231,210.9344825,0.76000435,0.991882149,0.963309985,0.897632113,0.006724564,0.002693007,0.80574341,0.998878406,SEKER
184,34960,681.462,237.5611221,187.9510512,1.26395208,0.611597287,35342,210.979749,0.80349345,0.98919133,0.946014953,0.888107225,0.006795227,0.002607626,0.788734443,0.99692254,SEKER
185,34968,673.319,238.1086753,187.1376478,1.272371851,0.618310695,35218,211.0038872,0.755509463,0.992901357,0.969256937,0.886166314,0.006809331,0.002590271,0.785290736,0.999181827,SEKER
186,34971,673.194,235.0015866,189.6894581,1.238875312,0.590300279,35269,211.0129383,0.782454021,0.991550654,0.969700104,0.897921335,0.006719899,0.002694608,0.806262723,0.998858983,SEKER
187,34980,675.203,233.0086827,191.3427601,1.217755417,0.570665001,35276,211.0400893,0.785290948,0.991609026,0.96418627,0.905717705,0.006661197,0.002765053,0.820324561,0.998954677,SEKER
188,35022,670.696,231.8361853,192.6036331,1.203695806,0.556608864,35293,211.1667477,0.791779707,0.992321424,0.978361547,0.910844644,0.00661973,0.002810589,0.829637966,0.99863174,SEKER
189,35031,675.649,232.0680178,192.5367815,1.205317841,0.558273939,35369,211.1938789,0.79899188,0.990443609,0.964317665,0.910051635,0.006624647,0.002802894,0.828193978,0.998236977,SEKER
190,35049,679.396,228.9631987,195.0752162,1.173717518,0.523551942,35349,211.2481309,0.777484472,0.991513197,0.954200246,0.922629192,0.00653266,0.002919971,0.851244625,0.999120729,SEKER
191,35059,671.731,230.0316108,194.3218141,1.183766279,0.535143216,35314,211.2782649,0.7777063,0.992779068,0.976379396,0.918474918,0.006561271,0.002880295,0.843596175,0.998620705,SEKER
192,35066,674.509,229.0391713,195.1179759,1.173849668,0.523707997,35356,211.2993561,0.788708952,0.991797715,0.968546765,0.922546807,0.006531659,0.002918481,0.85109261,0.999054778,SEKER
193,35069,692.225,234.2366519,191.2138075,1.224998628,0.57758939,35563,211.3083945,0.752682864,0.986109158,0.919684117,0.902114988,0.006679308,0.002728719,0.813811452,0.996917913,SEKER
194,35083,687.873,229.6498757,194.93395,1.17809071,0.528664177,35513,211.3505688,0.767613338,0.987891758,0.931729962,0.920316496,0.006545902,0.002896664,0.846982453,0.997822159,SEKER
195,35083,685.515,227.9847727,196.1941843,1.162036344,0.509351984,35477,211.3505688,0.782700846,0.988894213,0.938150821,0.927038093,0.00649844,0.002960596,0.859399625,0.998653599,SEKER
196,35087,678.15,237.2938758,188.4922823,1.258904995,0.607471966,35477,211.3626171,0.768945869,0.989006962,0.958748216,0.890720911,0.006763014,0.002625951,0.793383741,0.998794754,SEKER
197,35091,688.22,225.8521795,197.988503,1.140733811,0.481167454,35466,211.3746647,0.780250812,0.989426493,0.931002892,0.935898273,0.006436185,0.003045951,0.875905577,0.999175106,SEKER
198,35105,687.922,232.3755601,192.4946821,1.207179116,0.560170279,35508,211.4168258,0.782720178,0.988650445,0.932181424,0.909806632,0.006619443,0.002797677,0.827748108,0.999240229,SEKER
199,35106,688.658,231.1126201,193.5514908,1.194062723,0.54647266,35503,211.419837,0.787430186,0.988817846,0.930216457,0.914791398,0.00658328,0.002843874,0.836843303,0.999243393,SEKER
200,35122,679.818,231.7962315,193.1433259,1.200125505,0.552902155,35481,211.4680101,0.784393425,0.989881909,0.955000906,0.912301329,0.006599745,0.002820072,0.832293715,0.998856915,SEKER
201,35123,685.227,233.2248862,192.0042077,1.214686329,0.567667673,35457,211.4710205,0.791914683,0.990580139,0.940010129,0.906725796,0.006640233,0.002768643,0.822151669,0.998656393,SEKER
202,35130,678.016,239.1831502,187.1601061,1.277960112,0.622654309,35473,211.4920925,0.780146569,0.990330674,0.960302653,0.884226554,0.006808516,0.002567358,0.781856598,0.999181546,SEKER
203,35131,684.17,234.5230255,190.924541,1.228354534,0.580728621,35466,211.4951027,0.749989326,0.990554334,0.943131656,0.901809544,0.006675672,0.002723542,0.813260453,0.998972165,SEKER
204,35145,681.083,243.7645848,183.7065283,1.32692391,0.657307236,35444,211.5372397,0.782809159,0.991564158,0.952079756,0.867793162,0.006935968,0.00242634,0.753064972,0.999259916,SEKER
205,35149,682.373,238.9292213,187.4223342,1.274817232,0.620222204,35509,211.5492774,0.782549648,0.989861725,0.948591369,0.885405629,0.006797611,0.002576945,0.783943127,0.999384208,SEKER
206,35165,676.072,232.8834611,192.3850785,1.21050688,0.563523226,35463,211.597421,0.785845177,0.991596876,0.966795425,0.908597888,0.006622592,0.002784163,0.825550123,0.999334104,SEKER
207,35175,706.545,226.7972341,197.6791575,1.14729968,0.490196672,35707,211.6275053,0.773552956,0.985100961,0.885450557,0.933113255,0.006447683,0.003015233,0.870700346,0.998954228,SEKER
208,35208,678.529,232.2855372,193.4634694,1.200668725,0.55346987,35535,211.7267529,0.767660911,0.990797805,0.960980094,0.911493481,0.006597522,0.002809149,0.830820366,0.99754003,SEKER
209,35221,674.683,237.2809781,189.1299913,1.254592021,0.603884463,35484,211.7658377,0.762755544,0.992588209,0.972326252,0.892468665,0.006736918,0.00263641,0.796500318,0.999282944,SEKER
210,35237,676.073,233.9276146,192.0229569,1.218227333,0.571122486,35502,211.8139321,0.778271049,0.992535632,0.968772063,0.905467841,0.006638693,0.002752672,0.819872011,0.998790493,SEKER
211,35246,683.282,240.0903587,186.9855135,1.284005131,0.627256068,35599,211.8409804,0.781282557,0.990083991,0.948679991,0.882338556,0.006811847,0.002546746,0.778521327,0.999625379,SEKER
212,35254,687.045,225.0636401,199.6920336,1.127053674,0.461251975,35676,211.8650205,0.769805223,0.98817132,0.938529434,0.941356056,0.00638406,0.003092377,0.886151223,0.998739992,SEKER
213,35259,677.828,234.8896338,191.2971925,1.227878103,0.580285549,35577,211.8800441,0.752240143,0.991061641,0.964363679,0.902040847,0.006661835,0.002720686,0.813677689,0.999097017,SEKER
214,35272,682.862,230.0811517,195.4208887,1.17736212,0.527819837,35637,211.9191007,0.775089547,0.989757836,0.950548013,0.921062412,0.006523054,0.002895923,0.848355967,0.99882218,SEKER
215,35277,676.858,238.5525485,188.7741821,1.263692661,0.611387126,35527,211.9341205,0.787556091,0.992963098,0.967623431,0.88841692,0.006762269,0.0025986,0.789284624,0.997413187,SEKER
216,35287,677.949,223.6208869,201.0973362,1.112003227,0.437377572,35627,211.9641569,0.789383025,0.990456676,0.964785022,0.947872803,0.006337203,0.003155569,0.898462851,0.99909359,SEKER
217,35288,676.973,232.6213057,193.387722,1.202875256,0.555762068,35608,211.9671603,0.794953818,0.991013255,0.967596331,0.911211291,0.00659208,0.002803358,0.830306017,0.998754563,SEKER
218,35302,679.016,235.9340907,190.7405476,1.236937262,0.588567005,35644,212.0092036,0.781674859,0.990405117,0.962164123,0.898595039,0.006683307,0.002687987,0.807473045,0.998793498,SEKER
219,35304,686.408,234.6158228,192.04541,1.221668473,0.57443147,35737,212.0152091,0.789904685,0.987883706,0.941605758,0.903669695,0.006645588,0.002733707,0.816618918,0.997637587,SEKER
220,35316,682.911,237.7766302,189.2416271,1.256471073,0.605454602,35637,212.0512385,0.76056338,0.990992508,0.951597201,0.891808578,0.00673283,0.002627024,0.79532254,0.999299765,SEKER
221,35321,682.903,232.9444526,193.4111007,1.204400635,0.557333834,35670,212.066249,0.761491031,0.990215868,0.951754225,0.910372609,0.00659507,0.002794318,0.828778287,0.998181095,SEKER
222,35337,677.215,228.9829683,196.6330141,1.164519444,0.512439523,35671,212.1142753,0.765267672,0.990636652,0.968247541,0.926332106,0.006479978,0.002943202,0.858091171,0.999263854,SEKER
223,35338,680.836,227.4674838,198.0449215,1.148565094,0.491900241,35669,212.1172766,0.787686958,0.990720233,0.958002864,0.932516916,0.006436909,0.003002507,0.8695878,0.998778192,SEKER
224,35344,694.82,234.3666269,192.35218,1.218424594,0.571313449,35807,212.1352834,0.762545847,0.987069567,0.919985412,0.905142879,0.006631016,0.002745544,0.819283631,0.998235326,SEKER
225,35352,684.112,231.5229542,194.6544229,1.189405053,0.541413474,35760,212.1592901,0.755384615,0.988590604,0.949225585,0.916363955,0.006549077,0.002848602,0.839722899,0.998770659,SEKER
226,35354,681.226,237.2896852,189.8898462,1.249617554,0.599673407,35666,212.1652914,0.768565217,0.991252173,0.957339529,0.894119318,0.00671182,0.002646074,0.799449354,0.999005947,SEKER
227,35364,683.341,222.2949087,202.8807894,1.09569225,0.408708385,35761,212.1952951,0.79216881,0.988898521,0.951691714,0.9545666,0.00628591,0.003219384,0.911197393,0.998391922,SEKER
228,35377,687.757,237.8744339,189.4917581,1.255328656,0.604501323,35712,212.2342936,0.781984969,0.9906194,0.939854937,0.89221145,0.006723985,0.002628317,0.796041272,0.999293419,SEKER
229,35384,679.656,235.7576962,191.3265181,1.232226973,0.584298532,35698,212.2552898,0.747981229,0.991203989,0.962583648,0.900311181,0.006662833,0.002700283,0.810560222,0.998794169,SEKER
230,35403,678.413,233.9865511,192.879318,1.21312411,0.566127097,35713,212.3122691,0.770669163,0.991319688,0.966632975,0.907369539,0.006609229,0.00276355,0.823319481,0.998788713,SEKER
231,35408,684.211,241.922654,186.6907132,1.295847286,0.635991732,35765,212.3272611,0.735093838,0.990018174,0.950454118,0.877665888,0.006832429,0.002500759,0.770297412,0.998187811,SEKER
232,35412,675.129,228.0033684,197.9427918,1.151864973,0.496289109,35693,212.3392539,0.795918367,0.992127308,0.976307876,0.931298758,0.006438591,0.002987629,0.867317377,0.999032507,SEKER
233,35414,680.978,237.1379832,190.3678563,1.245682899,0.596285403,35729,212.3452501,0.764749071,0.991183632,0.959662852,0.895450181,0.006696165,0.002655655,0.801831027,0.998827199,SEKER
234,35437,685.657,228.037132,198.2331243,1.150348272,0.494281412,35804,212.4141938,0.781549116,0.989749749,0.947224635,0.931489499,0.006435001,0.00298841,0.867672687,0.998125776,SEKER
235,35438,678.412,233.1800328,193.710573,1.203754804,0.556669634,35726,212.4171909,0.793595342,0.991938644,0.967591457,0.910957891,0.006579943,0.002795086,0.829844279,0.998929038,SEKER
236,35442,698.883,236.8674902,191.003258,1.240122774,0.591408965,36046,212.4291787,0.729589526,0.983243633,0.911841034,0.896827076,0.006683243,0.00266687,0.804298804,0.997429265,SEKER
237,35442,681.165,228.7551275,197.5865551,1.157746424,0.503925709,35791,212.4291787,0.791557789,0.990248945,0.959894351,0.928631332,0.006454352,0.002960777,0.86235615,0.998389748,SEKER
238,35454,677.189,235.5324639,191.8532649,1.227669824,0.580091585,35744,212.4651379,0.781699923,0.99188675,0.971527984,0.902063072,0.006643326,0.002713394,0.813717786,0.99897677,SEKER
239,35467,683.515,226.947476,199.2610778,1.13894534,0.478650982,35845,212.5040869,0.766721432,0.989454596,0.953977692,0.936358009,0.006398835,0.003034229,0.876766322,0.998588916,SEKER
240,35481,679.09,237.9018822,190.0844881,1.251558634,0.601326085,35754,212.5460239,0.789010207,0.992364491,0.966832064,0.893418841,0.00670505,0.002635131,0.798197226,0.99899063,SEKER
241,35499,688.485,228.5197507,197.9982626,1.154150283,0.499284173,35887,212.5999309,0.771650291,0.989188285,0.941102697,0.930335038,0.006437357,0.002974712,0.865523282,0.998943941,SEKER
242,35510,676.975,227.1516125,199.3230352,1.13961546,0.479596812,35799,212.6328672,0.771956522,0.991927149,0.973677814,0.936083459,0.006396835,0.003029725,0.876252243,0.998590603,SEKER
243,35511,702.0,224.1421069,204.1513255,1.097921389,0.412821343,36641,212.6358612,0.759074003,0.96916023,0.905521032,0.948665399,0.006311906,0.003153498,0.899966039,0.988091963,SEKER
